,time,u0,u10000,u20000,u30000,u40000,u50000,u60000,u70000,u80000,u90000,u100000
143,2016-03-08 03:00:00,0.850000023842,0.850000023842,0.850000023842,0.850000023842,0.850000023842,0.850000023842,0.850000023842,0.850000023842,0.850000023842,0.850000023842,0.850000023842
144,2016-03-08 06:00:00,0.490000009537,0.490000009537,0.490000009537,0.490000009537,0.490000009537,0.490000009537,0.490000009537,0.490000009537,0.490000009537,0.490000009537,0.490000009537
145,2016-03-08 09:00:00,-0.519999980927,-0.519999980927,-0.519999980927,-0.519999980927,-0.519999980927,-0.519999980927,-0.519999980927,-0.519999980927,-0.519999980927,-0.519999980927,-0.519999980927
146,2016-03-08 12:00:00,-0.109999999404,-0.109999999404,-0.109999999404,-0.109999999404,-0.109999999404,-0.109999999404,-0.109999999404,-0.109999999404,-0.109999999404,-0.109999999404,-0.109999999404
147,2016-03-08 15:00:00,2.31999993324,2.31999993324,2.31999993324,2.31999993324,2.31999993324,2.31999993324,2.31999993324,2.31999993324,2.31999993324,2.31999993324,2.31999993324
148,2016-03-08 18:00:00,4.65999984741,4.65999984741,4.65999984741,4.65999984741,4.65999984741,4.65999984741,4.65999984741,4.65999984741,4.65999984741,4.65999984741,4.65999984741
149,2016-03-08 21:00:00,4.88999986649,4.88999986649,4.88999986649,4.88999986649,4.88999986649,4.88999986649,4.88999986649,4.88999986649,4.88999986649,4.88999986649,4.88999986649
150,2016-03-09 00:00:00,7.28999996185,7.28999996185,7.28999996185,7.28999996185,7.28999996185,7.28999996185,7.28999996185,7.28999996185,7.28999996185,7.28999996185,7.28999996185
151,2016-03-09 03:00:00,6.67000007629,6.67000007629,6.67000007629,6.67000007629,6.67000007629,6.67000007629,6.67000007629,6.67000007629,6.67000007629,6.67000007629,6.67000007629
152,2016-03-09 06:00:00,5.65999984741,5.65999984741,5.65999984741,5.65999984741,5.65999984741,5.65999984741,5.65999984741,5.65999984741,5.65999984741,5.65999984741,5.65999984741
153,2016-03-09 09:00:00,5.40999984741,5.40999984741,5.40999984741,5.40999984741,5.40999984741,5.40999984741,5.40999984741,5.40999984741,5.40999984741,5.40999984741,5.40999984741
154,2016-03-09 12:00:00,5.76000022888,5.76000022888,5.76000022888,5.76000022888,5.76000022888,5.76000022888,5.76000022888,5.76000022888,5.76000022888,5.76000022888,5.76000022888
155,2016-03-09 15:00:00,4.80000019073,4.80000019073,4.80000019073,4.80000019073,4.80000019073,4.80000019073,4.80000019073,4.80000019073,4.80000019073,4.80000019073,4.80000019073
156,2016-03-09 18:00:00,3.84999990463,3.84999990463,3.84999990463,3.84999990463,3.84999990463,3.84999990463,3.84999990463,3.84999990463,3.84999990463,3.84999990463,3.84999990463
157,2016-03-09 21:00:00,3.33999991417,3.33999991417,3.33999991417,3.33999991417,3.33999991417,3.33999991417,3.33999991417,3.33999991417,3.33999991417,3.33999991417,3.33999991417
158,2016-03-10 00:00:00,5.15000009537,5.15000009537,5.15000009537,5.15000009537,5.15000009537,5.15000009537,5.15000009537,5.15000009537,5.15000009537,5.15000009537,5.15000009537
159,2016-03-10 03:00:00,0.340000003576,0.340000003576,0.340000003576,0.340000003576,0.340000003576,0.340000003576,0.340000003576,0.340000003576,0.340000003576,0.340000003576,0.340000003576
160,2016-03-10 06:00:00,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5
161,2016-03-10 09:00:00,-3.41000008583,-3.41000008583,-3.41000008583,-3.41000008583,-3.41000008583,-3.41000008583,-3.41000008583,-3.41000008583,-3.41000008583,-3.41000008583,-3.41000008583
162,2016-03-10 12:00:00,-3.6099998951,-3.6099998951,-3.6099998951,-3.6099998951,-3.6099998951,-3.6099998951,-3.6099998951,-3.6099998951,-3.6099998951,-3.6099998951,-3.6099998951
163,2016-03-10 15:00:00,-3.65000009537,-3.65000009537,-3.65000009537,-3.65000009537,-3.65000009537,-3.65000009537,-3.65000009537,-3.65000009537,-3.65000009537,-3.65000009537,-3.65000009537
164,2016-03-10 18:00:00,-3.57999992371,-3.57999992371,-3.57999992371,-3.57999992371,-3.57999992371,-3.57999992371,-3.57999992371,-3.57999992371,-3.57999992371,-3.57999992371,-3.57999992371
165,2016-03-10 21:00:00,-6.26999998093,-6.26999998093,-6.26999998093,-6.26999998093,-6.26999998093,-6.26999998093,-6.26999998093,-6.26999998093,-6.26999998093,-6.26999998093,-6.26999998093
166,2016-03-11 00:00:00,-11.2399997711,-11.2399997711,-11.2399997711,-11.2399997711,-11.2399997711,-11.2399997711,-11.2399997711,-11.2399997711,-11.2399997711,-11.2399997711,-11.2399997711
167,2016-03-11 03:00:00,-9.57999992371,-9.57999992371,-9.57999992371,-9.57999992371,-9.57999992371,-9.57999992371,-9.57999992371,-9.57999992371,-9.57999992371,-9.57999992371,-9.57999992371
168,2016-03-11 06:00:00,-7.57999992371,-7.57999992371,-7.57999992371,-7.57999992371,-7.57999992371,-7.57999992371,-7.57999992371,-7.57999992371,-7.57999992371,-7.57999992371,-7.57999992371
169,2016-03-11 09:00:00,-6.59000015259,-6.59000015259,-6.59000015259,-6.59000015259,-6.59000015259,-6.59000015259,-6.59000015259,-6.59000015259,-6.59000015259,-6.59000015259,-6.59000015259
170,2016-03-11 12:00:00,-3.1099998951,-3.1099998951,-3.1099998951,-3.1099998951,-3.1099998951,-3.1099998951,-3.1099998951,-3.1099998951,-3.1099998951,-3.1099998951,-3.1099998951
171,2016-03-11 15:00:00,0.72000002861,0.72000002861,0.72000002861,0.72000002861,0.72000002861,0.72000002861,0.72000002861,0.72000002861,0.72000002861,0.72000002861,0.72000002861
172,2016-03-11 18:00:00,4.15999984741,4.15999984741,4.15999984741,4.15999984741,4.15999984741,4.15999984741,4.15999984741,4.15999984741,4.15999984741,4.15999984741,4.15999984741
173,2016-03-11 21:00:00,6.98000001907,6.98000001907,6.98000001907,6.98000001907,6.98000001907,6.98000001907,6.98000001907,6.98000001907,6.98000001907,6.98000001907,6.98000001907
174,2016-03-12 00:00:00,8.52999973297,8.52999973297,8.52999973297,8.52999973297,8.52999973297,8.52999973297,8.52999973297,8.52999973297,8.52999973297,8.52999973297,8.52999973297
175,2016-03-12 03:00:00,6.90999984741,6.90999984741,6.90999984741,6.90999984741,6.90999984741,6.90999984741,6.90999984741,6.90999984741,6.90999984741,6.90999984741,6.90999984741
176,2016-03-12 06:00:00,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75
177,2016-03-12 09:00:00,1.11000001431,1.11000001431,1.11000001431,1.11000001431,1.11000001431,1.11000001431,1.11000001431,1.11000001431,1.11000001431,1.11000001431,1.11000001431
178,2016-03-12 12:00:00,-0.469999998808,-0.469999998808,-0.469999998808,-0.469999998808,-0.469999998808,-0.469999998808,-0.469999998808,-0.469999998808,-0.469999998808,-0.469999998808,-0.469999998808
179,2016-03-12 15:00:00,-2.46000003815,-2.46000003815,-2.46000003815,-2.46000003815,-2.46000003815,-2.46000003815,-2.46000003815,-2.46000003815,-2.46000003815,-2.46000003815,-2.46000003815
180,2016-03-12 18:00:00,-2.41000008583,-2.41000008583,-2.41000008583,-2.41000008583,-2.41000008583,-2.41000008583,-2.41000008583,-2.41000008583,-2.41000008583,-2.41000008583,-2.41000008583
181,2016-03-12 21:00:00,-2.69000005722,-2.69000005722,-2.69000005722,-2.69000005722,-2.69000005722,-2.69000005722,-2.69000005722,-2.69000005722,-2.69000005722,-2.69000005722,-2.69000005722
182,2016-03-13 00:00:00,-2.00999999046,-2.00999999046,-2.00999999046,-2.00999999046,-2.00999999046,-2.00999999046,-2.00999999046,-2.00999999046,-2.00999999046,-2.00999999046,-2.00999999046
183,2016-03-13 03:00:00,-4.21999979019,-4.21999979019,-4.21999979019,-4.21999979019,-4.21999979019,-4.21999979019,-4.21999979019,-4.21999979019,-4.21999979019,-4.21999979019,-4.21999979019
184,2016-03-13 06:00:00,-5.73000001907,-5.73000001907,-5.73000001907,-5.73000001907,-5.73000001907,-5.73000001907,-5.73000001907,-5.73000001907,-5.73000001907,-5.73000001907,-5.73000001907
185,2016-03-13 09:00:00,-4.88999986649,-4.88999986649,-4.88999986649,-4.88999986649,-4.88999986649,-4.88999986649,-4.88999986649,-4.88999986649,-4.88999986649,-4.88999986649,-4.88999986649
186,2016-03-13 12:00:00,-7.67000007629,-7.67000007629,-7.67000007629,-7.67000007629,-7.67000007629,-7.67000007629,-7.67000007629,-7.67000007629,-7.67000007629,-7.67000007629,-7.67000007629
